country,state,district,block,area_name,area_type,latitude,longitude,population,scheme_name,scheme_type,min_age,max_age,eligible_population,covered_population,missed_population,coverage_percent_calc,gap_percent,gap_category,priority_score,priority_rank,risk_level,trend_direction,risk_index
India,Telangana,Nizamabad,Block-2,Nizamabad-Area-1,Ward,24.0954,82.3684,9361,Child Vaccination,Vaccine,0,5,4623,3745,878,81.00800346095609,18.991996539043914,Low,13.529421428699054,467.0,Low,Increasing,9.731022120890271
India,Telangana,Nizamabad,Block-2,Nizamabad-Area-1,Ward,24.0954,82.3684,9361,TB Screening,Screening,18,80,4222,3031,1191,71.7906205589768,28.209379441023213,Medium,19.981589460084564,361.0,Medium,Increasing,14.339713571879921
India,Telangana,Nizamabad,Block-2,Nizamabad-Area-1,Ward,24.0954,82.3684,9361,Diabetes Screening,Screening,30,80,4668,1983,2685,42.48071979434447,57.519280205655534,High,40.498519995327186,23.0,Critical,Increasing,28.99466395419608
India,Telangana,Nizamabad,Block-3,Nizamabad-Area-2,Town,20.1639,78.8544,10442,Child Vaccination,Vaccine,0,5,4924,2902,2022,58.935824532900085,41.064175467099915,High,29.00708702481076,203.0,High,Decreasing,20.794251931390782
India,Telangana,Nizamabad,Block-3,Nizamabad-Area-2,Town,20.1639,78.8544,10442,TB Screening,Screening,18,80,4757,2069,2688,43.49379861257095,56.50620138742906,High,39.816505169041164,33.0,Critical,Increasing,28.515264891555354
India,Telangana,Nizamabad,Block-3,Nizamabad-Area-2,Town,20.1639,78.8544,10442,Diabetes Screening,Screening,30,80,4259,4032,227,94.67011035454333,5.32988964545668,Low,3.993086949660499,623.0,Low,Decreasing,2.9271090205691634
India,Telangana,Nizamabad,Block-4,Nizamabad-Area-3,Town,16.2453,82.4205,10788,Child Vaccination,Vaccine,0,5,4787,4375,412,91.39335700856486,8.606642991435137,Low,6.295501211252901,578.0,Low,Increasing,4.574172612965874
India,Telangana,Nizamabad,Block-4,Nizamabad-Area-3,Town,16.2453,82.4205,10788,TB Screening,Screening,18,80,4067,1781,2286,43.7914925006147,56.2085074993853,High,39.61680636681801,38.0,Critical,Increasing,28.375104866940955
India,Telangana,Nizamabad,Block-4,Nizamabad-Area-3,Town,16.2453,82.4205,10788,Diabetes Screening,Screening,30,80,3868,3533,335,91.33919338159255,8.660806618407445,Low,6.333415750133517,577.0,Low,Decreasing,4.601254426452028
India,Telangana,Nizamabad,Block-5,Nizamabad-Area-4,Ward,10.6793,85.2547,11048,Child Vaccination,Vaccine,0,5,3963,1654,2309,41.73605854150896,58.26394145849104,High,41.06213788109939,16.0,Critical,Decreasing,29.40934958940118
India,Telangana,Nizamabad,Block-5,Nizamabad-Area-4,Ward,10.6793,85.2547,11048,TB Screening,Screening,18,80,3359,2098,1261,62.45906519797558,37.54093480202441,Medium,26.556033221572747,244.0,Medium,Decreasing,19.047846261167866
India,Telangana,Nizamabad,Block-5,Nizamabad-Area-4,Ward,10.6793,85.2547,11048,Diabetes Screening,Screening,30,80,3471,2856,615,82.28176318063959,17.718236819360413,Low,12.68014463370795,480.0,Low,Decreasing,9.136497269835868
India,Telangana,Nizamabad,Block-1,Nizamabad-Area-5,Village,15.1454,71.6237,4729,Child Vaccination,Vaccine,0,5,2526,2074,452,82.10609659540776,17.89390340459224,Low,12.644461984017981,481.0,Low,Increasing,9.065681303099534
India,Telangana,Nizamabad,Block-1,Nizamabad-Area-5,Village,15.1454,71.6237,4729,TB Screening,Screening,18,80,1872,1756,116,93.80341880341881,6.196581196581197,Low,4.4563364384102515,615.0,Low,Increasing,3.217020199094013
India,Telangana,Nizamabad,Block-1,Nizamabad-Area-5,Village,15.1454,71.6237,4729,Diabetes Screening,Screening,30,80,1503,1135,368,75.51563539587491,24.484364604125084,Medium,17.257784823690972,402.0,Low,Decreasing,12.360911902865956
India,Telangana,Nizamabad,Block-2,Nizamabad-Area-6,Village,22.9038,73.1307,7493,Child Vaccination,Vaccine,0,5,2182,1377,805,63.107241063244736,36.89275893675527,Medium,26.013055784978,252.0,Medium,Increasing,18.634503997626947
India,Telangana,Nizamabad,Block-2,Nizamabad-Area-6,Village,22.9038,73.1307,7493,TB Screening,Screening,18,80,2046,1935,111,94.57478005865103,5.425219941348973,Low,3.9857784881935903,625.0,Low,Stable,2.900734499923796
India,Telangana,Nizamabad,Block-2,Nizamabad-Area-6,Village,22.9038,73.1307,7493,Diabetes Screening,Screening,30,80,3771,2301,1470,61.01829753381066,38.98170246618934,Medium,27.47531625558185,231.0,Medium,Increasing,19.67897576234398
India,Telangana,Nizamabad,Block-3,Nizamabad-Area-7,Town,26.613,79.3982,1334,Child Vaccination,Vaccine,0,5,373,327,46,87.66756032171583,12.332439678284182,Low,8.666200117254363,545.0,Low,Decreasing,6.199712181597526
India,Telangana,Nizamabad,Block-3,Nizamabad-Area-7,Town,26.613,79.3982,1334,TB Screening,Screening,18,80,642,576,66,89.7196261682243,10.2803738317757,Low,7.229754024698424,563.0,Low,Increasing,5.173679258343285
India,Telangana,Nizamabad,Block-3,Nizamabad-Area-7,Town,26.613,79.3982,1334,Diabetes Screening,Screening,30,80,667,404,263,60.569715142428784,39.430284857571216,Medium,27.634691742755287,229.0,Medium,Increasing,19.748634771241043
India,Telangana,Nizamabad,Block-4,Nizamabad-Area-8,Village,15.7788,75.6544,8238,Child Vaccination,Vaccine,0,5,4243,3290,953,77.53947678529343,22.460523214706576,Medium,15.929195273643836,426.0,Low,Decreasing,11.437090630702523
India,Telangana,Nizamabad,Block-4,Nizamabad-Area-8,Village,15.7788,75.6544,8238,TB Screening,Screening,18,80,2152,1644,508,76.39405204460967,23.605947955390334,Medium,16.730992592122465,411.0,Low,Increasing,12.009803001044402
India,Telangana,Nizamabad,Block-4,Nizamabad-Area-8,Village,15.7788,75.6544,8238,Diabetes Screening,Screening,30,80,2891,2013,878,69.62988585264614,30.370114147353856,Medium,21.46590892649693,332.0,Medium,Decreasing,15.391886097026163
India,Telangana,Nizamabad,Block-5,Nizamabad-Area-9,Village,26.5594,88.4782,11040,Child Vaccination,Vaccine,0,5,5298,4023,1275,75.93431483578709,24.065685164212912,Medium,17.12315762147678,407.0,Low,Decreasing,12.310020588634199
India,Telangana,Nizamabad,Block-5,Nizamabad-Area-9,Village,26.5594,88.4782,11040,TB Screening,Screening,18,80,3194,1888,1306,59.110832811521604,40.889167188478396,High,28.899595038462618,205.0,High,Decreasing,20.72176160076694
India,Telangana,Nizamabad,Block-5,Nizamabad-Area-9,Village,26.5594,88.4782,11040,Diabetes Screening,Screening,30,80,4007,1996,2011,49.81282755178438,50.18717244821562,High,35.40819872027867,105.0,High,Increasing,25.37076423063555
India,Telangana,Nizamabad,Block-1,Nizamabad-Area-10,Ward,25.8519,88.6734,7765,Child Vaccination,Vaccine,0,5,2319,1612,707,69.51272100043123,30.48727899956878,Medium,21.536048852296688,330.0,Medium,Increasing,15.438593052382934
India,Telangana,Nizamabad,Block-1,Nizamabad-Area-10,Ward,25.8519,88.6734,7765,TB Screening,Screening,18,80,3877,2678,1199,69.0740263090018,30.925973690998195,Medium,21.84313513629728,321.0,Medium,Decreasing,15.657940398097642
India,Telangana,Nizamabad,Block-1,Nizamabad-Area-10,Ward,25.8519,88.6734,7765,Diabetes Screening,Screening,30,80,3737,2990,747,80.01070377308001,19.98929622691999,Low,14.187460911442537,457.0,Low,Increasing,10.18960166605854
India,Telangana,Nizamabad,Block-2,Nizamabad-Area-11,Village,22.7032,82.9527,5152,Child Vaccination,Vaccine,0,5,2538,1326,1212,52.24586288416076,47.75413711583924,High,33.55724571746708,127.0,High,Decreasing,24.006418294299234
India,Telangana,Nizamabad,Block-2,Nizamabad-Area-11,Village,22.7032,82.9527,5152,TB Screening,Screening,18,80,1543,620,923,40.181464679196374,59.81853532080363,High,42.002324460942155,2.0,Critical,Decreasing,30.03861739678143
India,Telangana,Nizamabad,Block-2,Nizamabad-Area-11,Village,22.7032,82.9527,5152,Diabetes Screening,Screening,30,80,1964,810,1154,41.24236252545825,58.757637474541745,High,41.25969596855884,9.0,Critical,Decreasing,29.508168473650485
India,Telangana,Nizamabad,Block-3,Nizamabad-Area-12,Village,9.9281,73.3185,5839,Child Vaccination,Vaccine,0,5,2179,1229,950,56.402019274896745,43.597980725103255,High,30.665184549249403,173.0,High,Increasing,21.945588404228754
India,Telangana,Nizamabad,Block-3,Nizamabad-Area-12,Village,9.9281,73.3185,5839,TB Screening,Screening,18,80,2644,2037,607,77.04236006051437,22.957639939485627,Medium,16.216945999317065,419.0,Low,Decreasing,11.625418011419942
India,Telangana,Nizamabad,Block-3,Nizamabad-Area-12,Village,9.9281,73.3185,5839,Diabetes Screening,Screening,30,80,1875,1311,564,69.92,30.080000000000002,Medium,21.202598041677128,338.0,Medium,Decreasing,15.18659804167713
India,Telangana,Nizamabad,Block-4,Nizamabad-Area-13,Ward,28.2219,81.3841,5528,Child Vaccination,Vaccine,0,5,2118,1466,652,69.21624173748819,30.7837582625118,Medium,21.68742064065005,324.0,Medium,Increasing,15.53066898814769
India,Telangana,Nizamabad,Block-4,Nizamabad-Area-13,Ward,28.2219,81.3841,5528,TB Screening,Screening,18,80,1854,1581,273,85.27508090614887,14.724919093851133,Low,10.446233222587583,520.0,Low,Decreasing,7.501249403817357
India,Telangana,Nizamabad,Block-4,Nizamabad-Area-13,Ward,28.2219,81.3841,5528,Diabetes Screening,Screening,30,80,2623,1406,1217,53.60274494853221,46.39725505146778,High,32.61686839291924,136.0,High,Decreasing,23.33741738262568
India,Telangana,Nizamabad,Block-5,Nizamabad-Area-14,Town,11.3575,83.7736,7394,Child Vaccination,Vaccine,0,5,2844,1679,1165,59.036568213783404,40.963431786216596,High,28.86004121595543,209.0,High,Decreasing,20.667354858712113
India,Telangana,Nizamabad,Block-5,Nizamabad-Area-14,Town,11.3575,83.7736,7394,TB Screening,Screening,18,80,3033,1673,1360,55.15990768216288,44.840092317837126,High,31.5737035880898,155.0,High,Decreasing,22.605685124522378
India,Telangana,Nizamabad,Block-5,Nizamabad-Area-14,Town,11.3575,83.7736,7394,Diabetes Screening,Screening,30,80,2534,2320,214,91.55485398579322,8.445146014206788,Low,6.097241175548568,586.0,Low,Decreasing,4.40821197270721
